Event, Time (sec), Component, Event Property,Value
7789,4496.11033, , id=0x0001, 0x00000001 0x0000005F
7790,4496.59607, , id=0x0001, 0x00000001 0x00000064
7791,4497.08081, , id=0x0001, 0x00000001 0x00000046
7792,4497.569448, , id=0x0001, 0x00000001 0x00000046
7793,4498.11583, , id=0x0001, 0x00000001 0x00000055
7794,4498.60407, , id=0x0001, 0x00000001 0x0000006D
7795,4499.09231, , id=0x0001, 0x00000001 0x0000005A
7796,4499.58105, , id=0x0001, 0x00000001 0x0000006D
7797,4500.070188, , id=0x0001, 0x00000001 0x0000006D
7798,4500.62007, , id=0x0001, 0x00000001 0x0000008B
7799,4501.10831, , id=0x0001, 0x00000001 0x00000099
7800,4501.59655, , id=0x0001, 0x00000001 0x00000094
7801,4502.08729, , id=0x0001, 0x00000001 0x0000008B
7802,4502.57656, , id=0x0001, 0x00000001 0x00000081
7803,4503.065262, , id=0x0001, 0x00000001 0x00000081
7804,4503.61257, , id=0x0001, 0x00000001 0x00000090
7805,4504.10131, , id=0x0001, 0x00000001 0x00000090
7806,4504.59005, , id=0x0001, 0x00000001 0x000000A3
7807,4505.077808, , id=0x0001, 0x00000001 0x000000AD
7808,4505.565522, , id=0x0001, 0x00000001 0x000000AD
7809,4506.11431, , id=0x0001, 0x00000001 0x000000B2
7810,4506.60255, , id=0x0001, 0x00000001 0x00000086
7811,4507.09129, , id=0x0001, 0x00000001 0x0000007C
7812,4507.57953, , id=0x0001, 0x00000001 0x0000007C
7813,4508.067168, , id=0x0001, 0x00000001 0x0000007C
7814,4508.61405, , id=0x0001, 0x00000001 0x00000077
7815,4509.10179, , id=0x0001, 0x00000001 0x0000006D
7816,4509.58953, , id=0x0001, 0x00000001 0x00000069
7817,4510.078788, , id=0x0001, 0x00000001 0x00000064
7818,4510.568502, , id=0x0001, 0x00000001 0x00000064
7819,4511.11479, , id=0x0001, 0x00000001 0x00000050
7820,4511.60303, , id=0x0001, 0x00000001 0x0000004B
7821,4512.09127, , id=0x0001, 0x00000001 0x00000046
7822,4512.579522, , id=0x0001, 0x00000001 0x00000050
7823,4513.067648, , id=0x0001, 0x00000001 0x00000050
7824,4513.61653, , id=0x0001, 0x00000001 0x0000008B
7825,4514.10527, , id=0x0001, 0x00000001 0x00000077
7826,4514.59301, , id=0x0001, 0x00000001 0x00000081
7827,4515.08125, , id=0x0001, 0x00000001 0x00000099
7828,4515.569888, , id=0x0001, 0x00000001 0x00000099
7829,4516.11679, , id=0x0001, 0x00000001 0x000000AD
7830,4516.60553, , id=0x0001, 0x00000001 0x00000099
7831,4517.09377, , id=0x0001, 0x00000001 0x00000090
7832,4517.58301, , id=0x0001, 0x00000001 0x00000099
7833,4518.071648, , id=0x0001, 0x00000001 0x00000099
7834,4518.61803, , id=0x0001, 0x00000001 0x00000072
7835,4519.10677, , id=0x0001, 0x00000001 0x00000069
7836,4519.59601, , id=0x0001, 0x00000001 0x00000069
7837,4520.08425, , id=0x0001, 0x00000001 0x00000077
7838,4520.571888, , id=0x0001, 0x00000001 0x00000069
7839,4521.11777, , id=0x0001, 0x00000001 0x00000072
7840,4521.60601, , id=0x0001, 0x00000001 0x00000077
7841,4522.09425, , id=0x0001, 0x00000001 0x00000081
7842,4522.58249, , id=0x0001, 0x00000001 0x00000081
7843,4523.071628, , id=0x0001, 0x00000001 0x00000081
7844,4523.61851, , id=0x0001, 0x00000001 0x00000072
7845,4524.107754, , id=0x0001, 0x00000001 0x00000069
7846,4524.596502, , id=0x0001, 0x00000001 0x00000069
7847,4525.08523, , id=0x0001, 0x00000001 0x00000077
7848,4525.573988, , id=0x0001, 0x00000001 0x00000077
7849,4526.063202, , id=0x0001, 0x00000001 0x00000077
7850,4526.60899, , id=0x0001, 0x00000001 0x0000007C
7851,4527.09923, , id=0x0001, 0x00000001 0x0000008B
7852,4527.58797, , id=0x0001, 0x00000001 0x000000A3
7853,4528.079236, , id=0x0001, 0x00000001 0x0000008B
7854,4528.568848, , id=0x0001, 0x00000001 0x0000008B
7855,4529.11673, , id=0x0001, 0x00000001 0x0000009E
7856,4529.60647, , id=0x0001, 0x00000001 0x000000AD
7857,4530.09521, , id=0x0001, 0x00000001 0x000000A8
7858,4530.58595, , id=0x0001, 0x00000001 0x000000B2
7859,4531.075716, , id=0x0001, 0x00000001 0x0000009E
7860,4531.564922, , id=0x0001, 0x00000001 0x0000009E
7861,4532.11221, , id=0x0001, 0x00000001 0x00000099
7862,4532.60245, , id=0x0001, 0x00000001 0x000000B2
7863,4533.09169, , id=0x0001, 0x00000001 0x000000AD
7864,4533.58043, , id=0x0001, 0x00000001 0x00000099
7865,4534.069568, , id=0x0001, 0x00000001 0x00000099
7866,4534.61695, , id=0x0001, 0x00000001 0x00000081
7867,4535.10669, , id=0x0001, 0x00000001 0x00000090
7868,4535.59493, , id=0x0001, 0x00000001 0x00000072
7869,4536.08367, , id=0x0001, 0x00000001 0x00000072
7870,4536.571808, , id=0x0001, 0x00000001 0x00000072
7871,4537.12021, , id=0x0001, 0x00000001 0x0000008B
7872,4537.60895, , id=0x0001, 0x00000001 0x00000099
7873,4538.09669, , id=0x0001, 0x00000001 0x000000A3
7874,4538.58593, , id=0x0001, 0x00000001 0x00000099
7875,4539.074192, , id=0x0001, 0x00000001 0x00000090
7876,4539.561902, , id=0x0001, 0x00000001 0x00000090
7877,4540.10919, , id=0x0001, 0x00000001 0x000000CA
7878,4540.59793, , id=0x0001, 0x00000001 0x000000C5
7879,4541.08617, , id=0x0001, 0x00000001 0x0000009E
7880,4541.574432, , id=0x0001, 0x00000001 0x00000090
7881,4542.062642, , id=0x0001, 0x00000001 0x00000090
7882,4542.60893, , id=0x0001, 0x00000001 0x00000099
7883,4543.09917, , id=0x0001, 0x00000001 0x00000081
7884,4543.58891, , id=0x0001, 0x00000001 0x00000090
7885,4544.078668, , id=0x0001, 0x00000001 0x0000009E
7886,4544.567882, , id=0x0001, 0x00000001 0x0000009E
7887,4545.11617, , id=0x0001, 0x00000001 0x000000D9
7888,4545.60441, , id=0x0001, 0x00000001 0x000000CF
7889,4546.09215, , id=0x0001, 0x00000001 0x000000B7
7890,4546.57742, , id=0x0001, 0x00000001 0x00000099
7891,4547.062622, , id=0x0001, 0x00000001 0x00000099
7892,4547.60691, , id=0x0001, 0x00000001 0x00000086
7893,4548.09215, , id=0x0001, 0x00000001 0x00000081
7894,4548.576924, , id=0x0001, 0x00000001 0x0000005A
7895,4549.062622, , id=0x0001, 0x00000001 0x0000005A
7896,4549.60591, , id=0x0001, 0x00000001 0x0000005F
7897,4550.09115, , id=0x0001, 0x00000001 0x0000007C
7898,4550.57742, , id=0x0001, 0x00000001 0x00000069
7899,4551.063622, , id=0x0001, 0x00000001 0x00000069
7900,4551.60841, , id=0x0001, 0x00000001 0x00000081
7901,4552.09465, , id=0x0001, 0x00000001 0x0000009E
7902,4552.57989, , id=0x0001, 0x00000001 0x000000AD
7903,4553.064528, , id=0x0001, 0x00000001 0x000000AD
7904,4553.60791, , id=0x0001, 0x00000001 0x000000A3
7905,4554.09265, , id=0x0001, 0x00000001 0x00000094
7906,4554.577416, , id=0x0001, 0x00000001 0x00000094
7907,4555.063122, , id=0x0001, 0x00000001 0x00000094
7908,4555.60741, , id=0x0001, 0x00000001 0x00000090
7909,4556.09265, , id=0x0001, 0x00000001 0x00000077
7910,4556.577916, , id=0x0001, 0x00000001 0x0000007C
7911,4557.063122, , id=0x0001, 0x00000001 0x0000007C
7912,4557.60841, , id=0x0001, 0x00000001 0x00000099
7913,4558.09365, , id=0x0001, 0x00000001 0x0000007C
7914,4558.57989, , id=0x0001, 0x00000001 0x00000086
7915,4559.064528, , id=0x0001, 0x00000001 0x00000086
7916,4559.60891, , id=0x0001, 0x00000001 0x00000094
7917,4560.09365, , id=0x0001, 0x00000001 0x00000086
7918,4560.578918, , id=0x0001, 0x00000001 0x0000007C
7919,4561.064122, , id=0x0001, 0x00000001 0x0000007C
7920,4561.60891, , id=0x0001, 0x00000001 0x0000005F
7921,4562.09515, , id=0x0001, 0x00000001 0x00000064
7922,4562.57989, , id=0x0001, 0x00000001 0x00000041
7923,4563.065028, , id=0x0001, 0x00000001 0x00000041
7924,4563.60891, , id=0x0001, 0x00000001 0x00000046
7925,4564.09365, , id=0x0001, 0x00000001 0x0000005A
7926,4564.578918, , id=0x0001, 0x00000001 0x00000069
7927,4565.064622, , id=0x0001, 0x00000001 0x00000069
7928,4565.60791, , id=0x0001, 0x00000001 0x0000005F
7929,4566.09465, , id=0x0001, 0x00000001 0x00000077
7930,4566.58039, , id=0x0001, 0x00000001 0x00000090
7931,4567.066028, , id=0x0001, 0x00000001 0x00000090
7932,4567.61041, , id=0x0001, 0x00000001 0x0000009E
7933,4568.09565, , id=0x0001, 0x00000001 0x00000090
7934,4568.58039, , id=0x0001, 0x00000001 0x00000094
7935,4569.065028, , id=0x0001, 0x00000001 0x00000094
7936,4569.60891, , id=0x0001, 0x00000001 0x00000094
7937,4570.09515, , id=0x0001, 0x00000001 0x0000007C
7938,4570.58089, , id=0x0001, 0x00000001 0x00000077
7939,4571.066028, , id=0x0001, 0x00000001 0x00000077
7940,4571.61093, , id=0x0001, 0x00000001 0x0000007C
7941,4572.09567, , id=0x0001, 0x00000001 0x0000006D
7942,4572.58041, , id=0x0001, 0x00000001 0x00000072
7943,4573.064548, , id=0x0001, 0x00000001 0x00000072
7944,4573.60795, , id=0x0001, 0x00000001 0x00000077
7945,4574.09219, , id=0x0001, 0x00000001 0x00000086
7946,4574.577948, , id=0x0001, 0x00000001 0x0000008B
7947,4575.064162, , id=0x0001, 0x00000001 0x0000008B
7948,4575.60697, , id=0x0001, 0x00000001 0x00000072
7949,4576.09171, , id=0x0001, 0x00000001 0x00000072
7950,4576.575964, , id=0x0001, 0x00000001 0x00000072
7951,4577.060682, , id=0x0001, 0x00000001 0x00000072
7952,4577.60347, , id=0x0001, 0x00000001 0x0000004B
7953,4578.08821, , id=0x0001, 0x00000001 0x00000041
7954,4578.57346, , id=0x0001, 0x00000001 0x0000004B
7955,4579.11673, , id=0x0001, 0x00000001 0x00000081
7956,4579.60147, , id=0x0001, 0x00000001 0x00000081
7957,4580.08821, , id=0x0001, 0x00000001 0x0000008B
7958,4580.573948, , id=0x0001, 0x00000001 0x00000099
7959,4581.05869, , id=0x0001, 0x00000001 0x00000099
7960,4581.60247, , id=0x0001, 0x00000001 0x000000BC
7961,4582.08821, , id=0x0001, 0x00000001 0x000000AD
7962,4582.572852, , id=0x0001, 0x00000001 0x00000090
7963,4583.11623, , id=0x0001, 0x00000001 0x00000081
7964,4583.60097, , id=0x0001, 0x00000001 0x0000007C
7965,4584.08671, , id=0x0001, 0x00000001 0x00000086
7966,4584.572848, , id=0x0001, 0x00000001 0x0000007C
7967,4585.11623, , id=0x0001, 0x00000001 0x00000072
7968,4585.60147, , id=0x0001, 0x00000001 0x00000077
7969,4586.086234, , id=0x0001, 0x00000001 0x0000007C
7970,4586.570856, , id=0x0001, 0x00000001 0x00000086
7971,4587.11473, , id=0x0001, 0x00000001 0x00000069
7972,4587.59947, , id=0x0001, 0x00000001 0x00000069
7973,4588.08621, , id=0x0001, 0x00000001 0x00000064
7974,4588.570848, , id=0x0001, 0x00000001 0x00000077
7975,4589.11473, , id=0x0001, 0x00000001 0x00000077
7976,4589.59947, , id=0x0001, 0x00000001 0x00000072
7977,4590.08521, , id=0x0001, 0x00000001 0x00000064
7978,4590.572348, , id=0x0001, 0x00000001 0x00000064
7979,4591.11523, , id=0x0001, 0x00000001 0x00000072
7980,4591.60047, , id=0x0001, 0x00000001 0x00000069
7981,4592.08671, , id=0x0001, 0x00000001 0x0000008B
7982,4592.570848, , id=0x0001, 0x00000001 0x00000094
7983,4593.11423, , id=0x0001, 0x00000001 0x00000099
7984,4593.59897, , id=0x0001, 0x00000001 0x000000A8
7985,4594.08321, , id=0x0001, 0x00000001 0x000000A8
7986,4594.567848, , id=0x0001, 0x00000001 0x000000A8
7987,4595.11223, , id=0x0001, 0x00000001 0x0000008B
7988,4595.59697, , id=0x0001, 0x00000001 0x00000081
7989,4596.08221, , id=0x0001, 0x00000001 0x00000094
7990,4596.567348, , id=0x0001, 0x00000001 0x00000094
7991,4597.111254, , id=0x0001, 0x00000001 0x00000081
7992,4597.597974, , id=0x0001, 0x00000001 0x0000008B
7993,4598.08321, , id=0x0001, 0x00000001 0x0000009E
7994,4598.568848, , id=0x0001, 0x00000001 0x0000009E
7995,4599.11173, , id=0x0001, 0x00000001 0x00000072
7996,4599.59647, , id=0x0001, 0x00000001 0x00000069
7997,4600.08271, , id=0x0001, 0x00000001 0x0000005F
7998,4600.568848, , id=0x0001, 0x00000001 0x0000005F
7999,4601.11323, , id=0x0001, 0x00000001 0x00000069
8000,4601.59847, , id=0x0001, 0x00000001 0x00000072
8001,4602.08421, , id=0x0001, 0x00000001 0x00000069
8002,4602.569848, , id=0x0001, 0x00000001 0x00000072
8003,4603.11273, , id=0x0001, 0x00000001 0x00000081
8004,4603.59747, , id=0x0001, 0x00000001 0x00000090
8005,4604.08421, , id=0x0001, 0x00000001 0x0000008B
8006,4604.570348, , id=0x0001, 0x00000001 0x00000081
8007,4605.11473, , id=0x0001, 0x00000001 0x000000A8
8008,4605.60097, , id=0x0001, 0x00000001 0x000000B2
8009,4606.085738, , id=0x0001, 0x00000001 0x000000A8
8010,4606.570866, , id=0x0001, 0x00000001 0x00000081
8011,4607.11423, , id=0x0001, 0x00000001 0x0000006D
8012,4607.59947, , id=0x0001, 0x00000001 0x00000069
8013,4608.08471, , id=0x0001, 0x00000001 0x0000007C
8014,4608.570348, , id=0x0001, 0x00000001 0x0000006D
8015,4609.11423, , id=0x0001, 0x00000001 0x0000007C
8016,4609.59897, , id=0x0001, 0x00000001 0x00000081
8017,4610.08421, , id=0x0001, 0x00000001 0x000000A8
8018,4610.570848, , id=0x0001, 0x00000001 0x000000C5
8019,4611.11573, , id=0x0001, 0x00000001 0x000000C5
8020,4611.60047, , id=0x0001, 0x00000001 0x000000AD
8021,4612.08621, , id=0x0001, 0x00000001 0x0000009E
8022,4612.571848, , id=0x0001, 0x00000001 0x00000094
8023,4613.11573, , id=0x0001, 0x00000001 0x0000007C
8024,4613.60047, , id=0x0001, 0x00000001 0x0000007C
8025,4614.08621, , id=0x0001, 0x00000001 0x0000005A
8026,4614.572348, , id=0x0001, 0x00000001 0x00000055
8027,4615.11673, , id=0x0001, 0x00000001 0x0000005F
8028,4615.60247, , id=0x0001, 0x00000001 0x0000007C
8029,4616.08821, , id=0x0001, 0x00000001 0x00000069
8030,4616.573948, , id=0x0001, 0x00000001 0x00000077
8031,4617.06019, , id=0x0001, 0x00000001 0x00000077
8032,4617.60549, , id=0x0001, 0x00000001 0x00000099
8033,4618.09073, , id=0x0001, 0x00000001 0x000000A8
8034,4618.576012, , id=0x0001, 0x00000001 0x000000A8
8035,4619.060702, , id=0x0001, 0x00000001 0x000000A8
8036,4619.60351, , id=0x0001, 0x00000001 0x0000007C
8037,4620.08925, , id=0x0001, 0x00000001 0x00000077
8038,4620.575518, , id=0x0001, 0x00000001 0x00000069
8039,4621.061224, , id=0x0001, 0x00000001 0x00000069
8040,4621.60501, , id=0x0001, 0x00000001 0x00000069
8041,4622.09075, , id=0x0001, 0x00000001 0x00000077
8042,4622.576016, , id=0x0001, 0x00000001 0x00000090
8043,4623.061722, , id=0x0001, 0x00000001 0x00000090
8044,4623.60801, , id=0x0001, 0x00000001 0x0000008B
8045,4624.09325, , id=0x0001, 0x00000001 0x00000090
8046,4624.579022, , id=0x0001, 0x00000001 0x000000A3
8047,4625.064222, , id=0x0001, 0x00000001 0x000000A3
8048,4625.60851, , id=0x0001, 0x00000001 0x00000094
8049,4626.09375, , id=0x0001, 0x00000001 0x00000086
8050,4626.58049, , id=0x0001, 0x00000001 0x00000077
8051,4627.066628, , id=0x0001, 0x00000001 0x00000077
8052,4627.60951, , id=0x0001, 0x00000001 0x0000006D
8053,4628.09525, , id=0x0001, 0x00000001 0x0000004B
8054,4628.58149, , id=0x0001, 0x00000001 0x00000046
8055,4629.067128, , id=0x0001, 0x00000001 0x00000046
8056,4629.61201, , id=0x0001, 0x00000001 0x0000005A
8057,4630.09875, , id=0x0001, 0x00000001 0x00000064
8058,4630.58449, , id=0x0001, 0x00000001 0x00000077
8059,4631.069628, , id=0x0001, 0x00000001 0x0000005F
8060,4631.61401, , id=0x0001, 0x00000001 0x00000081
8061,4632.09925, , id=0x0001, 0x00000001 0x00000094
8062,4632.58599, , id=0x0001, 0x00000001 0x000000A8
8063,4633.072628, , id=0x0001, 0x00000001 0x0000009E
8064,4633.61651, , id=0x0001, 0x00000001 0x00000090
8065,4634.10225, , id=0x0001, 0x00000001 0x000000A3
8066,4634.58799, , id=0x0001, 0x00000001 0x0000009E
8067,4635.07375, , id=0x0001, 0x00000001 0x0000009E
8068,4635.61951, , id=0x0001, 0x00000001 0x0000008B
8069,4636.10475, , id=0x0001, 0x00000001 0x00000081
8070,4636.58999, , id=0x0001, 0x00000001 0x00000081
8071,4637.077262, , id=0x0001, 0x00000001 0x0000008B
8072,4637.564462, , id=0x0001, 0x00000001 0x0000008B
8073,4638.10925, , id=0x0001, 0x00000001 0x0000007C
8074,4638.59549, , id=0x0001, 0x00000001 0x00000077
8075,4639.08223, , id=0x0001, 0x00000001 0x00000086
8076,4639.567868, , id=0x0001, 0x00000001 0x00000086
8077,4640.11177, , id=0x0001, 0x00000001 0x00000090
8078,4640.59801, , id=0x0001, 0x00000001 0x00000077
8079,4641.08425, , id=0x0001, 0x00000001 0x00000072
8080,4641.571388, , id=0x0001, 0x00000001 0x00000077
8081,4642.11629, , id=0x0001, 0x00000001 0x00000081
8082,4642.60153, , id=0x0001, 0x00000001 0x00000081
8083,4643.08727, , id=0x0001, 0x00000001 0x00000055
8084,4643.572916, , id=0x0001, 0x00000001 0x00000055
8085,4644.11679, , id=0x0001, 0x00000001 0x0000005A
8086,4644.601542, , id=0x0001, 0x00000001 0x00000094
8087,4645.08727, , id=0x0001, 0x00000001 0x00000081
8088,4645.575036, , id=0x0001, 0x00000001 0x0000008B
8089,4646.062742, , id=0x0001, 0x00000001 0x0000008B
8090,4646.60803, , id=0x0001, 0x00000001 0x000000B2
8091,4647.09327, , id=0x0001, 0x00000001 0x000000C0
8092,4647.578544, , id=0x0001, 0x00000001 0x000000BC
8093,4648.064242, , id=0x0001, 0x00000001 0x000000BC
8094,4648.60853, , id=0x0001, 0x00000001 0x00000090
8095,4649.09427, , id=0x0001, 0x00000001 0x00000086
8096,4649.58201, , id=0x0001, 0x00000001 0x0000008B
8097,4650.068648, , id=0x0001, 0x00000001 0x0000008B
8098,4650.61253, , id=0x0001, 0x00000001 0x00000086
8099,4651.09827, , id=0x0001, 0x00000001 0x00000086
8100,4651.58401, , id=0x0001, 0x00000001 0x00000081
8101,4652.069648, , id=0x0001, 0x00000001 0x00000090
8102,4652.61403, , id=0x0001, 0x00000001 0x0000006D
8103,4653.10027, , id=0x0001, 0x00000001 0x00000069
8104,4653.58501, , id=0x0001, 0x00000001 0x00000069
8105,4654.070648, , id=0x0001, 0x00000001 0x00000077
8106,4654.61303, , id=0x0001, 0x00000001 0x0000006D
8107,4655.09827, , id=0x0001, 0x00000001 0x00000072
8108,4655.58601, , id=0x0001, 0x00000001 0x00000064
8109,4656.072648, , id=0x0001, 0x00000001 0x00000069
8110,4656.61553, , id=0x0001, 0x00000001 0x00000072
8111,4657.10077, , id=0x0001, 0x00000001 0x00000072
8112,4657.58701, , id=0x0001, 0x00000001 0x00000099
8113,4658.071648, , id=0x0001, 0x00000001 0x000000A3
8114,4658.614046, , id=0x0001, 0x00000001 0x000000A3
8115,4659.09927, , id=0x0001, 0x00000001 0x000000A3
8116,4659.58451, , id=0x0001, 0x00000001 0x000000BC
8117,4660.069648, , id=0x0001, 0x00000001 0x00000094
8118,4660.614534, , id=0x0001, 0x00000001 0x00000090
8119,4661.10177, , id=0x0001, 0x00000001 0x0000008B
8120,4661.58701, , id=0x0001, 0x00000001 0x000000A8
8121,4662.072648, , id=0x0001, 0x00000001 0x000000A8
8122,4662.61603, , id=0x0001, 0x00000001 0x000000A8
8123,4663.10177, , id=0x0001, 0x00000001 0x00000099
8124,4663.58701, , id=0x0001, 0x00000001 0x0000009E
8125,4664.071648, , id=0x0001, 0x00000001 0x000000A8
8126,4664.61653, , id=0x0001, 0x00000001 0x0000008B
8127,4665.10177, , id=0x0001, 0x00000001 0x00000081
8128,4665.58801, , id=0x0001, 0x00000001 0x00000081
8129,4666.073248, , id=0x0001, 0x00000001 0x00000077
8130,4666.61703, , id=0x0001, 0x00000001 0x00000086
8131,4667.10377, , id=0x0001, 0x00000001 0x0000008B
8132,4667.59001, , id=0x0001, 0x00000001 0x0000007C
8133,4668.075268, , id=0x0001, 0x00000001 0x00000086
8134,4668.560982, , id=0x0001, 0x00000001 0x00000086
8135,4669.10427, , id=0x0001, 0x00000001 0x000000AD
8136,4669.58951, , id=0x0001, 0x00000001 0x000000AD
8137,4670.073774, , id=0x0001, 0x00000001 0x000000A3
8138,4670.61703, , id=0x0001, 0x00000001 0x000000B7
8139,4671.10227, , id=0x0001, 0x00000001 0x000000C5
8140,4671.58751, , id=0x0001, 0x00000001 0x000000B7
8141,4672.071648, , id=0x0001, 0x00000001 0x00000090
8142,4672.61503, , id=0x0001, 0x00000001 0x00000081
8143,4673.10027, , id=0x0001, 0x00000001 0x00000086
8144,4673.58501, , id=0x0001, 0x00000001 0x00000094
8145,4674.070148, , id=0x0001, 0x00000001 0x00000090
8146,4674.61305, , id=0x0001, 0x00000001 0x000000A8
8147,4675.097294, , id=0x0001, 0x00000001 0x00000090
8148,4675.58153, , id=0x0001, 0x00000001 0x000000A8
8149,4676.065678, , id=0x0001, 0x00000001 0x000000A8
8150,4676.60807, , id=0x0001, 0x00000001 0x000000CF
8151,4677.09231, , id=0x0001, 0x00000001 0x000000C0
8152,4677.576576, , id=0x0001, 0x00000001 0x000000A8
8153,4678.061282, , id=0x0001, 0x00000001 0x000000A8
8154,4678.60557, , id=0x0001, 0x00000001 0x00000077
8155,4679.09081, , id=0x0001, 0x00000001 0x00000077
8156,4679.57608, , id=0x0001, 0x00000001 0x0000004B
8157,4680.061282, , id=0x0001, 0x00000001 0x0000004B
8158,4680.60457, , id=0x0001, 0x00000001 0x00000041
8159,4681.08931, , id=0x0001, 0x00000001 0x0000005A
8160,4681.575072, , id=0x0001, 0x00000001 0x0000005F
8161,4682.060782, , id=0x0001, 0x00000001 0x0000005F
8162,4682.604578, , id=0x0001, 0x00000001 0x0000006D
8163,4683.08981, , id=0x0001, 0x00000001 0x00000077
8164,4683.574068, , id=0x0001, 0x00000001 0x00000086
8165,4684.058782, , id=0x0001, 0x00000001 0x00000086
8166,4684.60307, , id=0x0001, 0x00000001 0x0000008B
8167,4685.08731, , id=0x0001, 0x00000001 0x00000081
8168,4685.571448, , id=0x0001, 0x00000001 0x00000081
8169,4686.11633, , id=0x0001, 0x00000001 0x0000008B
8170,4686.60057, , id=0x0001, 0x00000001 0x00000094
8171,4687.08631, , id=0x0001, 0x00000001 0x00000077
8172,4687.570948, , id=0x0001, 0x00000001 0x00000077
8173,4688.11483, , id=0x0001, 0x00000001 0x00000081
8174,4688.59957, , id=0x0001, 0x00000001 0x0000009E
8175,4689.08481, , id=0x0001, 0x00000001 0x00000086
8176,4689.569448, , id=0x0001, 0x00000001 0x00000081
8177,4690.11483, , id=0x0001, 0x00000001 0x0000008B
8178,4690.60057, , id=0x0001, 0x00000001 0x0000008B
8179,4691.08481, , id=0x0001, 0x00000001 0x00000094
8180,4691.56996, , id=0x0001, 0x00000001 0x00000094
8181,4692.11283, , id=0x0001, 0x00000001 0x0000007C
8182,4692.59707, , id=0x0001, 0x00000001 0x00000072
8183,4693.08281, , id=0x0001, 0x00000001 0x00000072
8184,4693.568448, , id=0x0001, 0x00000001 0x0000006D
8185,4694.11333, , id=0x0001, 0x00000001 0x0000006D
8186,4694.59907, , id=0x0001, 0x00000001 0x0000005F
8187,4695.08631, , id=0x0001, 0x00000001 0x00000064
8188,4695.572956, , id=0x0001, 0x00000001 0x00000069
8189,4696.11733, , id=0x0001, 0x00000001 0x00000077
8190,4696.60357, , id=0x0001, 0x00000001 0x00000069
8191,4697.09031, , id=0x0001, 0x00000001 0x00000094
8192,4697.578078, , id=0x0001, 0x00000001 0x00000099
8193,4698.065782, , id=0x0001, 0x00000001 0x00000099
8194,4698.61107, , id=0x0001, 0x00000001 0x000000BC
8195,4699.09831, , id=0x0001, 0x00000001 0x000000AD
8196,4699.58405, , id=0x0001, 0x00000001 0x000000A3
8197,4700.071188, , id=0x0001, 0x00000001 0x0000009E
8198,4700.61657, , id=0x0001, 0x00000001 0x00000099
8199,4701.10381, , id=0x0001, 0x00000001 0x0000008B
8200,4701.59005, , id=0x0001, 0x00000001 0x00000081
8201,4702.076318, , id=0x0001, 0x00000001 0x0000007C
8202,4702.562022, , id=0x0001, 0x00000001 0x0000007C
8203,4703.10681, , id=0x0001, 0x00000001 0x00000086
8204,4703.59305, , id=0x0001, 0x00000001 0x0000009E
8205,4704.079294, , id=0x0001, 0x00000001 0x0000007C
8206,4704.565928, , id=0x0001, 0x00000001 0x0000007C
8207,4705.11031, , id=0x0001, 0x00000001 0x00000072
8208,4705.59655, , id=0x0001, 0x00000001 0x0000007C
8209,4706.08379, , id=0x0001, 0x00000001 0x00000072
8210,4706.569428, , id=0x0001, 0x00000001 0x00000069
8211,4707.11483, , id=0x0001, 0x00000001 0x00000064
8212,4707.60057, , id=0x0001, 0x00000001 0x00000055
8213,4708.08631, , id=0x0001, 0x00000001 0x0000005F
8214,4708.571948, , id=0x0001, 0x00000001 0x0000004B
8215,4709.11685, , id=0x0001, 0x00000001 0x0000004B
8216,4709.60309, , id=0x0001, 0x00000001 0x0000004B
8217,4710.08883, , id=0x0001, 0x00000001 0x0000007C
8218,4710.575084, , id=0x0001, 0x00000001 0x00000094
8219,4711.061802, , id=0x0001, 0x00000001 0x00000094
8220,4711.60659, , id=0x0001, 0x00000001 0x00000094
8221,4712.09333, , id=0x0001, 0x00000001 0x0000009E
8222,4712.58207, , id=0x0001, 0x00000001 0x000000B2
8223,4713.070208, , id=0x0001, 0x00000001 0x000000B2
8224,4713.61461, , id=0x0001, 0x00000001 0x000000AD
8225,4714.10133, , id=0x0001, 0x00000001 0x00000094
8226,4714.58807, , id=0x0001, 0x00000001 0x00000081
8227,4715.074328, , id=0x0001, 0x00000001 0x00000086
8228,4715.561042, , id=0x0001, 0x00000001 0x00000086
8229,4716.10533, , id=0x0001, 0x00000001 0x00000069
8230,4716.59207, , id=0x0001, 0x00000001 0x0000006D
8231,4717.078342, , id=0x0001, 0x00000001 0x00000072
8232,4717.562542, , id=0x0001, 0x00000001 0x00000072
8233,4718.10585, , id=0x0001, 0x00000001 0x00000072
8234,4718.59109, , id=0x0001, 0x00000001 0x00000072
8235,4719.07737, , id=0x0001, 0x00000001 0x00000064
8236,4719.563062, , id=0x0001, 0x00000001 0x00000064
8237,4720.10537, , id=0x0001, 0x00000001 0x0000006D
8238,4720.59061, , id=0x0001, 0x00000001 0x0000007C
8239,4721.075864, , id=0x0001, 0x00000001 0x0000006D
8240,4721.561582, , id=0x0001, 0x00000001 0x0000006D
8241,4722.10439, , id=0x0001, 0x00000001 0x0000006D
8242,4722.58963, , id=0x0001, 0x00000001 0x0000007C
8243,4723.074396, , id=0x0001, 0x00000001 0x00000099
8244,4723.560102, , id=0x0001, 0x00000001 0x00000099
8245,4724.10239, , id=0x0001, 0x00000001 0x00000094
8246,4724.58913, , id=0x0001, 0x00000001 0x0000008B
8247,4725.074396, , id=0x0001, 0x00000001 0x00000090
